Timestamp,Apartment,Marvella G1403 - B Phase,Marvella G1403 - Bed and CT Lights and Fans,Marvella G1403 - Bedroom AC,Marvella G1403 - Common Toilet Geyser,Marvella G1403 - ELV DB Power,Marvella G1403 - Fridge,Marvella G1403 - Kitchen Lights,Marvella G1403 - Living Dining AC,Marvella G1403 - Living and Dining Lights and Fans,Marvella G1403 - Master Bed AC,Marvella G1403 - Master Bed Toilet Lights and Fans,Marvella G1403 - Master Toilet Geyser,Marvella G1403 - Oven,Marvella G1403 - R Phase,Marvella G1403 - Study Room AC,Marvella G1403 - Study Room Lights,Marvella G1403 - Utility Washing Machine,Marvella G1403 - Y Phase
2025-07-25 05:10:00,Marvella G1403,0.11205,0.0,0.0,0.0,0.00531,0.04621,0.0,0.0,0.06265,0.0,0.0238,0.0,0.0,0.02655,0.0,0.0,0.0,0.00899
2025-07-25 05:15:00,Marvella G1403,0.06588,0.0,0.0,0.0,0.00539,0.0,0.0,0.0,0.062049999999999994,0.0,0.02312,0.0,0.0,0.02582,0.0,0.0,0.0,0.00905
2025-07-25 05:20:00,Marvella G1403,0.06609000000000001,0.0,0.0,0.0,0.00519,0.0,0.0,0.0,0.06243,0.0,0.02318,0.0,0.0,0.02595,0.0,0.0,0.0,0.00893
2025-07-25 05:25:00,Marvella G1403,0.06602,0.0,0.0,0.0,0.00533,0.0,0.0,0.0,0.062229999999999994,0.0,0.023030000000000002,0.0,0.0,0.02581,0.0,0.0,0.0,0.00901
2025-07-25 05:30:00,Marvella G1403,0.11391,0.0,0.0,0.0,0.00533,0.048729999999999996,0.0,0.0,0.06172,0.0,0.02357,0.0,0.0,0.02633,0.0,0.0,0.0,0.00895
2025-07-25 05:35:00,Marvella G1403,0.11604,0.0,0.0,0.0,0.00539,0.0509,0.0,0.0,0.06199,0.0,0.022719999999999997,0.0,0.0,0.02537,0.0,0.0,0.0,0.00888
2025-07-25 05:40:00,Marvella G1403,0.11244,0.0,0.0,0.0,0.00532,0.04708,0.0,0.0,0.06196,0.0,0.023149999999999997,0.0,0.0,0.02586,0.0,0.0,0.0,0.00906
2025-07-25 05:45:00,Marvella G1403,0.11181,0.0,0.0,0.0,0.00534,0.046020000000000005,0.0,0.0,0.062299999999999994,0.0,0.02282,0.0,0.0,0.02561,0.0,0.0,0.0,0.00899
2025-07-25 05:50:00,Marvella G1403,0.111,0.0,0.0,0.0,0.00531,0.045759999999999995,0.0,0.0,0.06229,0.0,0.023280000000000002,0.0,0.0,0.02605,0.0,0.0,0.0,0.00899
2025-07-25 05:55:00,Marvella G1403,0.06611,0.0,0.0,0.0,0.00533,0.0,0.0,0.0,0.062310000000000004,0.0,0.02327,0.0,0.0,0.026170000000000002,0.0,0.0,0.0,0.00895
2025-07-25 06:00:00,Marvella G1403,0.07357999999999999,0.0,0.0,0.0,0.00528,0.0,0.009179999999999999,0.0,0.06106,0.0,0.02357,0.0,0.0,0.026350000000000002,0.0,0.0,0.0,0.008919999999999999
2025-07-25 06:05:00,Marvella G1403,0.07338,0.0,0.0,0.0,0.00534,0.0,0.00908,0.0,0.061329999999999996,0.0,0.02308,0.0,0.0,0.02586,0.0,0.0,0.0,0.00895
2025-07-25 06:10:00,Marvella G1403,0.12063,0.0,0.0,0.0,0.00524,0.047630000000000006,0.00902,0.0,0.06078,0.0,0.02298,0.0,0.0,0.02571,0.0,0.0,0.0,0.00893
2025-07-25 06:15:00,Marvella G1403,0.1232,0.0,0.0,0.0,0.00539,0.05066,0.008960000000000001,0.0,0.0606,0.0,0.0233,0.0,0.0,0.02607,0.0,0.0,0.0,0.00894
2025-07-25 06:20:00,Marvella G1403,0.12462000000000001,0.0,0.0,0.0,0.00539,0.052590000000000005,0.00895,0.0,0.06025,0.0,0.02209,0.0,0.0,0.02484,0.0,0.0,0.0,0.008960000000000001
2025-07-25 06:25:00,Marvella G1403,0.12034,0.0,0.0,0.0,0.00533,0.04786,0.008960000000000001,0.0,0.06051,0.0,0.02264,0.0,0.0,0.02534,0.0,0.0,0.0,0.00894
2025-07-25 06:30:00,Marvella G1403,0.11905,0.0,0.0,0.0,0.00542,0.046579999999999996,0.00903,0.0,0.060340000000000005,0.0,0.02144,0.0,0.0,0.024210000000000002,0.0,0.0,0.0,0.00895
2025-07-25 06:35:00,Marvella G1403,0.11814,0.0,0.0,0.0,0.0052699999999999995,0.046090000000000006,0.00891,0.0,0.06044,0.0,0.02218,0.0,0.0,0.02487,0.0,0.0,0.0,0.00861
2025-07-25 06:40:00,Marvella G1403,0.07379999999999999,0.0,0.0,0.0,0.00531,0.00013000000000000002,0.0088,0.0,0.06093,0.0,0.0314,3.06513,0.0,3.0994200000000003,0.0,0.0,0.0,0.00906
2025-07-25 06:45:00,Marvella G1403,0.07291,0.00764,0.0,0.0,0.00533,0.0,0.00884,0.0,0.060450000000000004,0.0,0.02117,0.0,0.0,0.023850000000000003,0.0,0.0,0.0,0.0176
2025-07-25 06:50:00,Marvella G1403,0.13433,0.01811,0.0,0.0,0.00544,0.0,0.00897,0.0,0.12143999999999999,0.0,0.02066,0.0,0.0,0.023350000000000003,0.0,0.0,0.0,0.02826
2025-07-25 06:55:00,Marvella G1403,0.23125,0.0,0.0,0.0,0.00521,0.0,0.008960000000000001,0.0,0.21825,0.0,0.02011,0.0,0.0,0.02284,0.0,0.0,0.0,0.00891
2025-07-25 07:00:00,Marvella G1403,0.18663,0.0,0.0,0.0,0.00528,0.04833,0.04,0.0,0.09467,0.0,0.0207,0.0,0.0,0.023420000000000003,0.0,0.0,0.0,0.00889
2025-07-25 07:05:00,Marvella G1403,0.13841,0.0,0.0,0.0,0.0052,0.05126,0.00895,0.0,0.07508,0.0,0.02088,0.0,0.0,0.02361,0.0,0.0,0.0,0.00887
2025-07-25 07:10:00,Marvella G1403,0.11963,0.0,0.0,0.0,0.00525,0.046619999999999995,0.00898,0.0,0.06114,0.0,0.00928,0.0,0.0,0.01202,0.0,0.0,0.0,0.00893
2025-07-25 07:15:00,Marvella G1403,0.1184,0.0,0.0,0.0,0.00531,0.04574,0.00898,0.0,0.06086,0.0,0.00838,0.0,0.0,0.01103,0.0,0.0,0.0,0.00901
2025-07-25 07:20:00,Marvella G1403,0.11885,0.0,0.0,0.0,0.0052,0.046479999999999994,0.00895,0.0,0.060579999999999995,0.0,0.00951,0.0,0.0,0.0121,0.0,0.0,0.0,0.00884
2025-07-25 07:25:00,Marvella G1403,0.11917,0.0,0.0,0.0,0.0052699999999999995,0.04635,0.00897,0.0,0.06089,0.0,0.00915,0.0,0.0,0.011949999999999999,0.0,0.0,0.0,0.00881
2025-07-25 07:30:00,Marvella G1403,0.11882,0.0,0.0,0.0,0.0052,0.045880000000000004,0.00898,0.0,0.060770000000000005,0.0,0.00976,0.0,0.0,0.012369999999999999,0.0,0.0,0.0,0.00878
2025-07-25 07:35:00,Marvella G1403,0.11821,0.0,0.0,0.0,0.0051600000000000005,0.045630000000000004,0.00895,0.0,0.06073,0.0,0.00902,0.0,0.0,0.01166,0.0,0.0,0.0,0.00881
2025-07-25 07:40:00,Marvella G1403,0.11823,0.0,0.0,0.0,0.00522,0.04514,0.009,0.0,0.06081,0.0,0.00928,0.0,0.0,0.011970000000000001,0.0,0.0,0.0,0.00851
2025-07-25 07:45:00,Marvella G1403,0.23784,0.0,0.0,0.0,0.00528,0.04596,0.00899,0.0,0.17993,0.0,0.00949,0.0,0.0,0.0121,0.0,0.0,0.0,0.00888
2025-07-25 07:50:00,Marvella G1403,0.14178,0.0,0.0,0.0,0.00528,0.05609,0.00902,0.0,0.07404999999999999,0.0,0.00941,0.0,0.0,0.01211,0.0,0.0,0.0,0.00888
2025-07-25 07:55:00,Marvella G1403,0.16218000000000002,0.0,0.0,0.0,0.00545,0.05664,0.00904,0.0,0.09281,0.0,0.00934,0.0,0.0,0.012039999999999999,0.0,0.0,0.0,0.00901
2025-07-25 08:00:00,Marvella G1403,0.25171,0.0,0.0,0.0,0.0054800000000000005,0.05582,0.009,0.0,0.18337,0.0,0.009470000000000001,0.0,0.0,0.012150000000000001,0.0,0.0,0.0,0.009130000000000001
2025-07-25 08:05:00,Marvella G1403,0.24458000000000002,0.0,0.0,0.0,0.00549,0.04882,0.00897,0.0,0.18342,0.0,0.00951,0.0,0.0,0.01219,0.0,0.0,0.0,0.00898
2025-07-25 08:10:00,Marvella G1403,0.24266,0.0,0.0,0.0,0.00549,0.046950000000000006,0.00908,0.0,0.18331999999999998,0.0,0.00962,0.0,0.0,0.012289999999999999,0.0,0.0,0.0,0.00895
2025-07-25 08:15:00,Marvella G1403,0.13557,0.0,0.0,0.0,0.00556,0.04879,0.00886,0.0,0.07447,0.0,0.01859,3.04329,0.0,3.06481,0.0,0.0,0.0,0.009210000000000001
2025-07-25 08:20:00,Marvella G1403,0.24999000000000002,0.0,0.0,0.0,0.00545,0.05318,0.0089,0.0,0.18399000000000001,0.0,0.01855,3.04343,0.0,3.06486,0.0,0.0,0.0,0.00912
2025-07-25 08:25:00,Marvella G1403,0.26174000000000003,0.0,0.0,0.0,0.00542,0.047700000000000006,0.00904,0.0,0.20165,0.0,0.018269999999999998,0.0,0.0,0.02097,0.0,0.0,0.0,0.009
2025-07-25 08:30:00,Marvella G1403,0.23806,0.0,0.0,0.0,0.00549,0.04539,0.00899,0.0,0.18017,0.0,0.00976,0.0,0.0,0.01245,0.0,0.0,0.0,0.00908
2025-07-25 08:35:00,Marvella G1403,0.23738,0.0,0.0,0.0,0.00538,0.044340000000000004,0.00893,0.0,0.18062999999999999,0.0,0.00919,0.0,0.0,0.011699999999999999,0.0,0.0,0.0,0.00889
2025-07-25 08:40:00,Marvella G1403,0.27332,0.0,0.0,0.0,0.00541,0.04363,0.00899,0.0,0.21703,0.0,0.00923,0.0,0.0,0.012029999999999999,0.0,0.0,0.0,0.008919999999999999
2025-07-25 08:45:00,Marvella G1403,0.24478999999999998,0.0,0.0,0.0,0.00532,0.04362,0.008960000000000001,0.0,0.18888999999999997,0.0,0.009689999999999999,0.0,0.0,0.01245,0.0,0.0,0.0,0.00891
2025-07-25 08:50:00,Marvella G1403,0.25708,0.0,0.0,0.0,0.00529,0.05081,0.00899,0.0,0.19372,0.0,0.009779999999999999,0.0,0.0,0.01251,0.0,0.0,0.0,0.00889
2025-07-25 08:55:00,Marvella G1403,0.25548,0.0,0.0,0.0,0.00549,0.04733,0.00904,0.0,0.19555,0.0,0.00976,0.0,0.0,0.01247,0.0,0.0,0.0,0.00904
2025-07-25 09:00:00,Marvella G1403,0.24785,0.0,0.0,0.0,0.00526,0.04418,0.00903,0.0,0.19138999999999998,0.0,0.01017,0.0,0.0,0.01292,0.0,0.0,0.0,0.00893
2025-07-25 09:05:00,Marvella G1403,0.23953,0.0,0.0,0.0,0.00544,0.04319,0.008960000000000001,0.0,0.18408000000000002,0.0,0.01849,0.0,0.0,0.0212,0.0,0.0,0.0,0.00898
2025-07-25 09:10:00,Marvella G1403,0.23921,0.0,0.0,0.0,0.0054,0.04271,0.008919999999999999,0.0,0.18421,0.0,0.04329,0.0,0.0,0.04578,0.0,0.0,0.0,0.008919999999999999
2025-07-25 09:15:00,Marvella G1403,0.23753,0.0,0.0,0.0,0.00551,0.041659999999999996,0.00895,0.0,0.18400999999999998,0.0,0.02169,0.0,0.0,0.02432,0.0,0.0,0.0,0.00874
2025-07-25 09:20:00,Marvella G1403,0.24609,0.0,0.0,0.0,0.00551,0.04975,0.00895,0.0,0.18393,0.0,0.02127,0.0,0.0,0.023899999999999998,0.0,0.0,0.0,0.009
2025-07-25 09:25:00,Marvella G1403,0.24613,0.0,0.0,0.0,0.00541,0.05008,0.00899,0.0,0.18416,0.0,0.02156,0.0,0.0,0.02391,0.0,0.0,0.0,0.00861
2025-07-25 09:30:00,Marvella G1403,0.29475,0.0,0.0,0.0,0.00556,0.044270000000000004,0.00898,0.0,0.2382,0.0,0.02146,0.0,0.0,0.02401,0.0,0.0,0.0,0.00886
2025-07-25 09:35:00,Marvella G1403,0.29166000000000003,0.0,0.0,0.0,0.00608,0.04308,0.008960000000000001,0.0,0.2365,0.0,0.02142,0.0,0.0,0.023809999999999998,0.0,0.0,0.0,0.00933
2025-07-25 09:40:00,Marvella G1403,0.28714,0.0,0.0,0.0,0.00608,0.04228,0.008960000000000001,0.0,0.23253000000000001,0.0,0.02206,0.0,0.0,0.0247,0.0,0.0,0.0,0.009550000000000001
2025-07-25 09:45:00,Marvella G1403,0.28084,0.0,0.0,0.0,0.00562,0.04182,0.00897,0.0,0.22686,0.0,0.013009999999999999,0.0,0.0,0.01549,0.0,0.0,0.0,0.00867
2025-07-25 09:50:00,Marvella G1403,0.23246,0.0,0.0,0.0,0.00641,0.04133,0.0,0.0,0.18725999999999998,0.0,0.01276,0.0,0.0,0.015449999999999998,0.0,0.0,0.0,0.01005
2025-07-25 09:55:00,Marvella G1403,0.17006,0.0,0.0,0.0,0.00549,0.04113,0.00908,0.0,0.11664,0.0,0.009349999999999999,0.0,0.0,0.01201,0.0,0.0,0.0,0.00875
2025-07-25 10:00:00,Marvella G1403,0.27382999999999996,0.0,0.0,0.0,0.00709,0.04836,0.00902,0.0,0.21108000000000002,0.0,0.009470000000000001,0.0,0.0,0.01208,0.0,0.0,0.0,0.01065
2025-07-25 10:05:00,Marvella G1403,0.26882,0.0,0.0,0.0,0.0062,0.04972,0.00898,0.0,0.20682,0.0,0.009300000000000001,0.0,0.0,0.012060000000000001,0.0,0.0,0.0,0.00966
2025-07-25 10:10:00,Marvella G1403,0.26206999999999997,0.0,0.0,0.0,0.005809999999999999,0.046340000000000006,0.00899,0.0,0.20342,0.0,0.009089999999999999,0.0,0.0,0.011789999999999998,0.0,0.0,0.0,0.00936
2025-07-25 10:15:00,Marvella G1403,0.28655,0.0,0.0,0.0,0.00555,0.04325,0.008960000000000001,0.0,0.23098,0.0,0.00962,0.0,0.0,0.0123,0.0,0.0,0.0,0.00916
2025-07-25 10:20:00,Marvella G1403,0.28295,0.0,0.0,0.0,0.0054800000000000005,0.04203,0.00893,0.0,0.22895,0.0,0.018879999999999997,0.0,0.0,0.02123,0.0,0.0,0.0,0.00894
2025-07-25 10:25:00,Marvella G1403,0.29319,0.0,0.0,0.0,0.00547,0.04152,0.008960000000000001,0.0,0.23924,0.0,0.009380000000000001,0.0,0.0,0.012150000000000001,0.0,0.0,0.0,0.00874
2025-07-25 10:30:00,Marvella G1403,0.28696,0.0,0.0,0.0,0.00587,0.04579,0.00897,0.0,0.22878,0.0,0.009380000000000001,0.0,0.0,0.01209,0.0,0.0,0.0,0.00948
2025-07-25 10:35:00,Marvella G1403,0.29933,0.0,0.0,0.0,0.00664,0.04929,0.00898,0.0,0.2378,0.0,0.04339,0.0,0.0,0.046060000000000004,0.0,0.0,0.0,0.01013
2025-07-25 10:40:00,Marvella G1403,0.28402,0.0,0.0,0.0,0.005679999999999999,0.047299999999999995,0.00899,0.0,0.22425,0.0,0.03986,0.0,0.0,0.04252,0.0,0.0,0.0,0.009269999999999999
2025-07-25 10:45:00,Marvella G1403,0.25167,0.0,0.0,0.0,0.00534,0.04314,0.00895,0.0,0.19622,0.0,0.04689,0.0,0.0,0.04955,0.0,0.0,0.0,0.00886
2025-07-25 10:50:00,Marvella G1403,0.2391,0.007549999999999999,0.0,0.0,0.00551,0.04182,0.00893,0.0,0.18478999999999998,0.0,0.04079,0.0,0.0,0.04346,0.0,0.0,0.0,0.01755
2025-07-25 10:55:00,Marvella G1403,0.30272000000000004,0.00752,0.0,0.0,0.00549,0.04125,0.00895,0.0,0.24911000000000003,0.0,0.04111,0.0,0.0,0.04371,0.0,0.0,0.0,0.01752
2025-07-25 11:00:00,Marvella G1403,0.30054000000000003,0.0076100000000000004,0.0,0.0,0.00555,0.04059,0.00897,0.0,0.24765,0.0,0.045090000000000005,0.0,0.0,0.04782,0.0,0.0,0.0,0.01759
2025-07-25 11:05:00,Marvella G1403,0.2452,0.00766,0.0,0.0,0.00553,0.00068,0.0089,0.0,0.2314,0.0,0.04165,0.0,0.0,0.04243,0.0,0.0,0.007809999999999999,0.02582
2025-07-25 11:10:00,Marvella G1403,0.21366,0.007549999999999999,0.0,0.0,0.00556,0.0,0.0089,0.0,0.20076,0.0,0.0465,0.0,0.0,0.04907,0.0,0.0,2.07566,2.0926
2025-07-25 11:15:00,Marvella G1403,0.2394,0.00756,0.0,0.0,0.00645,0.04375,0.00902,0.0,0.18353,0.0,0.044899999999999995,0.0,0.0,0.047560000000000005,0.0,0.0,0.22031,0.23462
2025-07-25 11:20:00,Marvella G1403,0.23984,0.007549999999999999,0.0,2.7056799999999996,0.0056500000000000005,0.047200000000000006,0.009130000000000001,0.0,0.18064,0.0,0.0455,0.0,0.0,0.047869999999999996,0.0,0.0,0.06544,2.78931
2025-07-25 11:25:00,Marvella G1403,0.30028,0.00764,0.0,0.0,0.0052699999999999995,0.04886,0.00899,0.0,0.23897,0.0,0.05366,0.0,0.0,0.056299999999999996,0.0,0.0,0.05024,0.06789
2025-07-25 11:30:00,Marvella G1403,0.36205000000000004,0.00754,0.0,0.0,0.00741,0.04492,0.08094,0.0,0.23219,0.0,0.04309,0.0,0.0,0.045759999999999995,0.0,0.0,0.00318,0.022949999999999998
2025-07-25 11:35:00,Marvella G1403,0.45426,0.07915000000000001,0.0,0.0,0.00553,0.04242,0.08134999999999999,0.0,0.32681,0.0,0.03993,0.0,0.0,0.04267,0.0,0.0,0.16031,0.24891
2025-07-25 11:40:00,Marvella G1403,0.40004,0.0,0.0,0.0,0.00533,0.04127,0.04097,0.0,0.31427999999999995,0.0,0.03961,0.0,0.0,0.04227,0.0,0.0,0.0,0.0096
2025-07-25 11:45:00,Marvella G1403,0.31685,0.0,0.0,0.0,0.00561,0.0007099999999999999,0.00898,0.0,0.30313999999999997,0.0,0.03247,0.0,0.0,0.0352,0.0,0.0,0.0,0.00993
2025-07-25 11:50:00,Marvella G1403,0.40995,0.0,0.0,0.0,0.00542,0.14538,0.08223,0.0,0.17865999999999999,0.0,0.033170000000000005,0.0,0.0,0.03597,0.0,0.0,0.0,0.00967
2025-07-25 11:55:00,Marvella G1403,0.43865,0.0,0.0,0.0,0.0054800000000000005,0.14462,0.00902,0.0,0.28173000000000004,0.0,0.02723,0.0,0.0,0.0298,0.0,0.0,0.0,0.009470000000000001
2025-07-25 12:00:00,Marvella G1403,0.45422,0.0,0.0,0.0,0.00538,0.14643,0.00904,0.0,0.295,0.0,0.03494,0.0,0.0,0.037700000000000004,0.0,0.0,0.0,0.009689999999999999
2025-07-25 12:05:00,Marvella G1403,0.44451,0.0,0.0,0.0,0.00705,0.14739,0.00911,0.0,0.2843,0.0,0.02951,0.0,0.0,0.032159999999999994,0.0,0.0,0.0,0.01133
2025-07-25 12:10:00,Marvella G1403,0.43714,0.0,0.0,0.0,0.00544,0.14826,0.00908,0.0,0.27641000000000004,0.0,0.023420000000000003,0.0,0.0,0.025929999999999998,0.0,0.0,0.0,0.00976
2025-07-25 12:15:00,Marvella G1403,0.8642799999999999,0.0,0.0,0.0,0.01072,0.29424,0.01806,0.0,0.5448,0.0,0.0182,0.0,0.0,0.02318,0.0,0.0,0.0,0.01788
2025-07-25 12:20:00,Marvella G1403,0.29383,0.0,0.0,0.0,0.00536,0.0,0.008960000000000001,0.0,0.28063,0.0,0.0103,0.0,0.0,0.016,0.0,0.00183,0.0,0.00904
2025-07-25 12:25:00,Marvella G1403,0.2392,0.0,0.0,0.0,0.00538,0.047479999999999994,0.00891,0.0,0.17923,0.0,0.009210000000000001,0.0,0.0,0.01449,0.0,0.0007,0.0,0.00914
2025-07-25 12:30:00,Marvella G1403,0.29455000000000003,0.0,0.0,0.0,0.00592,0.0635,0.0,0.0,0.22684,0.0,0.009689999999999999,0.0,0.0,0.01438,0.0,0.0,0.0,0.009550000000000001
2025-07-25 12:35:00,Marvella G1403,0.29383,0.0,0.0,0.0,0.00675,0.06192,0.0,0.0,0.22798,0.0,0.009550000000000001,0.0,0.0,0.01365,0.0,0.0,0.0,0.01038
2025-07-25 12:40:00,Marvella G1403,0.29533,0.0,0.0,0.0,0.00553,0.06118,0.0,0.0,0.23021,0.0,0.00941,0.0,0.0,0.01304,0.0,0.0,0.0,0.00928
2025-07-25 12:45:00,Marvella G1403,0.29435,0.0,0.0,0.0,0.00534,0.05981,0.0,0.0,0.23058,0.0,0.00928,0.0,0.0,0.01268,0.0,0.0,0.0,0.00904
2025-07-25 12:50:00,Marvella G1403,0.29451,0.0,0.0,0.0,0.00542,0.06026,0.0,0.0,0.23027,0.0,0.00922,0.0,0.0,0.012060000000000001,0.0,0.0,0.0,0.00905
2025-07-25 12:55:00,Marvella G1403,0.32273,0.00758,0.0,0.0,0.008919999999999999,0.056350000000000004,0.03137,0.0,0.23125,0.0,0.00923,0.0,0.0,0.01213,0.0,0.0,0.0,0.02112
2025-07-25 13:00:00,Marvella G1403,0.28794,0.0,0.0,0.0,0.00544,0.05195,0.0,0.0,0.23165,0.0,0.009529999999999999,0.0,0.0,0.012410000000000001,0.0,0.0,0.0,0.0092
2025-07-25 13:05:00,Marvella G1403,0.28658999999999996,0.0,0.0,0.0,0.00554,0.05064,0.0,0.0,0.23157,0.0,0.00928,0.0,0.0,0.01208,0.0,0.0,0.0,0.0094
2025-07-25 13:10:00,Marvella G1403,0.28551,0.0,0.0,0.0,0.00541,0.04943,0.0,0.0,0.23197,0.0,0.00942,0.0,0.0,0.01219,0.0,0.0,0.0,0.00926
2025-07-25 13:15:00,Marvella G1403,0.29384,0.0,0.0,0.0,0.0054,0.05777,0.0,0.0,0.23208,0.0,0.00902,0.0,0.0,0.01176,0.0,0.0,0.0,0.00912
2025-07-25 13:20:00,Marvella G1403,0.28756,0.0,0.0,0.0,0.00536,0.05226,0.0,0.0,0.23118,0.0,0.00916,0.0,0.0,0.011890000000000001,0.0,0.0,0.0,0.00911
2025-07-25 13:25:00,Marvella G1403,2.26892,0.0,0.0,0.0,0.045,0.3936,0.0,0.0,1.84252,0.0,0.07092000000000001,0.0,0.0,0.09348,0.0,0.0,0.0,0.07436
2025-07-25 13:30:00,Marvella G1403,0.2822,0.0,0.0,0.0,0.00567,0.048049999999999995,0.0,0.0,0.23002,0.0,0.00965,0.0,0.0,0.01249,0.0,0.0,0.0,0.00941
2025-07-25 13:35:00,Marvella G1403,0.27938,0.0,0.0,0.0,0.005730000000000001,0.047409999999999994,0.0,0.0,0.22816,0.0,0.009609999999999999,0.0,0.0,0.01243,0.0,0.0,0.0,0.00939
2025-07-25 13:40:00,Marvella G1403,0.26574000000000003,0.0,0.0,0.0,0.005730000000000001,0.04686,0.0,0.0,0.21492,0.0,0.00919,0.0,0.0,0.01234,0.0,0.0,0.0,0.00933
2025-07-25 13:45:00,Marvella G1403,0.16975,0.0,0.0,0.0,0.00587,0.04642,0.0,0.0,0.11931,0.0,0.00937,0.0,0.0,0.01228,0.0,0.0,0.0,0.00962
2025-07-25 13:50:00,Marvella G1403,0.15603,0.0,0.0,0.0,0.005849999999999999,0.04591,0.0,0.0,0.10648,0.0,0.00914,0.0,0.0,0.011810000000000001,0.0,0.0,0.0,0.00959
2025-07-25 13:55:00,Marvella G1403,0.15653,0.0076,0.0,0.0,0.00535,0.045520000000000005,0.0,0.0,0.107,0.0,0.00975,0.0,0.0,0.01257,0.0,0.0,0.0,0.01753
2025-07-25 14:00:00,Marvella G1403,0.15594,0.0,0.0,0.0,0.0054,0.04535,0.0,0.0,0.1067,0.0,0.009699999999999999,0.0,0.0,0.01255,0.0,0.0,0.0,0.00907
2025-07-25 14:05:00,Marvella G1403,0.18599000000000002,0.0,0.0,0.0,0.0052699999999999995,0.04489,0.0,0.0,0.1376,0.0,0.009640000000000001,0.0,0.0,0.01233,0.0,0.0,0.0,0.00902
2025-07-25 14:10:00,Marvella G1403,0.23212,0.0,0.0,0.0,0.00522,0.05182,0.0,0.0,0.17640999999999998,0.0,0.00949,0.0,0.0,0.01214,0.0,0.0,0.0,0.00873
2025-07-25 14:15:00,Marvella G1403,0.21937,0.0,0.0,0.0,0.0052699999999999995,0.0514,0.0,0.0,0.16388999999999998,0.0,0.00888,0.0,0.0,0.011550000000000001,0.0,0.0,0.0,0.009089999999999999
2025-07-25 14:20:00,Marvella G1403,0.15578,0.0,0.0,0.0,0.00534,0.046799999999999994,0.0,0.0,0.10578,0.0,0.00936,0.0,0.0,0.02513,0.0,0.012230000000000001,0.0,0.009
2025-07-25 14:25:00,Marvella G1403,0.12375,0.0,0.0,0.0,0.005719999999999999,0.04554,0.0,0.0,0.07462,0.0,0.00889,0.0,0.0,0.02441,0.0,0.01192,0.0,0.009380000000000001
2025-07-25 14:30:00,Marvella G1403,0.11955,0.0,0.0,0.0,0.00536,0.044969999999999996,0.0,0.0,0.07186,0.0,0.009300000000000001,0.0,0.0,0.02462,0.0,0.011609999999999999,0.0,0.00912
2025-07-25 14:35:00,Marvella G1403,0.11724,0.0,0.0,0.0,0.0052,0.04441,0.0,0.0,0.06941,0.0,0.00933,0.0,0.0,0.02471,0.0,0.01168,0.0,0.009
2025-07-25 14:40:00,Marvella G1403,0.11558,0.0,0.0,0.0,0.00546,0.04397,0.0,0.0,0.0683,0.0,0.00937,0.0,0.0,0.02524,0.0,0.01221,0.0,0.0092
2025-07-25 14:45:00,Marvella G1403,0.11377,0.0,0.0,0.0,0.00519,0.0436,0.0,0.0,0.06678,0.0,0.01008,0.0,0.0,0.012960000000000001,0.0,0.0,0.0,0.00887
2025-07-25 14:50:00,Marvella G1403,0.11301,0.0,0.0,0.0,0.00509,0.04329,0.0,0.0,0.06584000000000001,0.0,0.01199,0.0,0.0,0.01487,0.0,0.0,0.0,0.00887
2025-07-25 14:55:00,Marvella G1403,0.11237,0.0,0.0,0.0,0.0051600000000000005,0.04316,0.0,0.0,0.06598000000000001,0.0,0.011869999999999999,0.0,0.0,0.01473,0.0,0.0,0.0,0.009
2025-07-25 15:00:00,Marvella G1403,0.1245,0.0,0.0,0.0,0.00526,0.04292,0.0,0.0,0.07801999999999999,0.0,0.0031,0.0,0.0,0.00605,0.0,0.0,0.0,0.008960000000000001
2025-07-25 15:05:00,Marvella G1403,0.07848999999999999,0.00764,0.0,0.0,0.00525,0.0,0.0,0.0,0.07472,0.0,0.0032,0.0,0.0,0.00598,0.0,0.0,0.0,0.01756
2025-07-25 15:10:00,Marvella G1403,0.07878,0.0,0.0,0.0,0.00524,0.0,0.0,0.0,0.07453,0.0,0.00318,0.0,0.0,0.00598,0.0,0.0,0.0,0.00899
2025-07-25 15:15:00,Marvella G1403,0.19825,0.0,0.0,0.0,0.00684,0.0,0.0,0.0,0.19362000000000001,0.0,0.00322,0.0,0.0,0.00609,0.0,0.0,0.0,0.01055
2025-07-25 15:20:00,Marvella G1403,0.26517,0.0,0.0,0.0,0.00529,0.04728,0.03195,0.0,0.1824,0.0,0.00322,0.0,0.0,0.006019999999999999,0.0,0.0,0.0,0.00899
2025-07-25 15:25:00,Marvella G1403,0.24884,0.0,0.0,0.0,0.00539,0.04987,0.0,0.0,0.19507,0.0,0.003,0.0,0.0,0.0059299999999999995,0.0,0.0,0.0,0.00904
2025-07-25 15:30:00,Marvella G1403,0.25293,0.0,0.0,0.0,0.00544,0.05028,0.0,0.0,0.19901,0.0,0.00315,0.0,0.0,0.005849999999999999,0.0,0.0,0.0,0.009089999999999999
2025-07-25 15:35:00,Marvella G1403,0.23227,0.0,0.0,0.0,0.0054,0.04589,0.0,0.0,0.18263,0.0,0.0032,0.0,0.0,0.00594,0.0,0.0,0.0,0.00889
2025-07-25 15:40:00,Marvella G1403,0.24500999999999998,0.0,0.0,0.0,0.0052699999999999995,0.04462,0.0,0.0,0.19672,0.0,0.00315,0.0,0.0,0.00601,0.0,0.0,0.0,0.00872
